,User_Name,id,likes,date,posts,retweets
0,KingJames,23083404,35990,2019-03-07 01:53:05,Can’t even front. This is going to be UNREAL!! Wow man,7822
1,KingJames,23083404,35961,2019-03-04 08:24:07,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 Filay game on another level https://t.co/LhKKv3bOiv,5949
2,KingJames,23083404,39200,2019-03-01 22:53:53,Nothing like Pure Love!! #ThekidfromAKRON👑 https://t.co/hoZBniQWR4,6295
3,KingJames,23083404,4426,2019-03-01 17:46:53,Thank you David Levy for believing in @uninterrupted and also serving on the board too! Looking forward to what’s i… https://t.co/jzfQX6dc5r,294
4,KingJames,23083404,10906,2019-03-01 17:44:01,"Thank you Richard Plepler for all your support and friendship.  You believed in The Shop, our Ali doc and so many m… https://t.co/BKD39HMFr1",661
5,KingJames,23083404,0,2019-02-28 19:46:40,"RT @uninterrupted: “You can tell the narrative changes when you don’t do what they want you to do” - @kingjames

#TheShopHBO out tomorrow!…",2813
6,KingJames,23083404,49480,2019-02-28 08:05:26,Good to have you in the building tonight MVP!! 🙏🏾 https://t.co/9qvrowSqPv,4486
7,KingJames,23083404,0,2019-02-28 01:36:55,"RT @uninterrupted: Today 70 kids at @ipromiseschool got to experience their own version of The Shop in celebration of #BHM. 💈✂️ ⁣
⁣
“The mo…",865
8,KingJames,23083404,0,2019-02-28 01:36:51,RT @LJFamFoundation: @IPROMISESchool @KingJames Looking AMAZING 🤩,41
9,KingJames,23083404,0,2019-02-28 01:36:49,"RT @IPROMISESchool: As part of our #BHM celebration, 10 Barbers from Akron &amp; Cleveland joined us at IPS for 💈 Family Fresh Cuts 💈 where nea…",235
10,KingJames,23083404,0,2019-02-28 01:36:47,RT @IPROMISESchool: Look good 💇🏾‍♂️ Feel good 😎 Study good 👨🏾‍🎓 https://t.co/jGn3PN9jT5,267
11,KingJames,23083404,12986,2019-02-27 19:35:14,👏🏾👏🏾👏🏾 My Brother so dope!! 🗣🗣 Congrats‼️‼️‼️ https://t.co/dqgTfn5hiH,1056
12,KingJames,23083404,42058,2019-02-24 18:40:47,How about that’s CRAZY 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥!!!!! #KeepGoing https://t.co/QuakZ0u6Cs,6540
13,KingJames,23083404,28320,2019-02-23 22:09:57,@RomeTrav Privately?? Nah bro it’s not even in private anymore. Public‼️‼️‼️,3387
14,KingJames,23083404,59736,2019-02-23 01:19:55,A real honor to have someone of your stature and legacy feel that way about me! Truly appreciative you 🙏🏾‼️‼️‼️ https://t.co/b33vcupcgQ,9215
15,KingJames,23083404,138478,2019-02-22 19:41:46,Mark those 📆 right now!! This is going to be EPIC in the making! 7•16•2021 💡 🎥 🎬!!! https://t.co/lN9hdmcaTM,33957
16,KingJames,23083404,0,2019-02-21 19:47:24,"RT @HBO: Pull up a chair, #TheShopHBO is back.
 
LeBron and Mav sit down with an all-new crew, including Anthony Davis, Antonio Brown, Meek…",935
17,KingJames,23083404,32849,2019-02-21 19:45:09,You won’t wanna miss this episode I’m telling you!! 🗣🗣 #TheShop 💈 https://t.co/7Z4NmAXN6Q,5418
18,KingJames,23083404,117734,2019-02-21 02:24:51,Hope young fella is ok! Literally blew thru his 👟. 🙏🏾,13046
19,KingJames,23083404,0,2019-02-20 17:17:20,"RT @SpringHillEnt: HONORED!!!! @SpringHillEnt is listed on @FastCompany’s Most Innovative Companies 2019

We’re just getting started! #FCMo…",94
20,KingJames,23083404,0,2019-02-20 17:17:14,RT @IPROMISESchool: and who better to help interview and identify those people &amp; what it means to keep a #IPROMISE than our own students.…,97
21,KingJames,23083404,0,2019-02-20 17:17:10,"RT @IPROMISESchool: We consider it a privilege and an honor to educate our students and spend time with our families. 

As we prepare to gr…",177
22,KingJames,23083404,45958,2019-02-20 04:42:05,Super tough bro!! Gone miss that s*^t and you @DwyaneWade! https://t.co/tILPLdmwzm,4980
23,KingJames,23083404,0,2019-02-19 17:17:57,"RT @uninterrupted: The countdown to March 1st is officially on!

@2Chainz x @kingjames sit down for an exclusive in-depth conversation on @…",1370
24,KingJames,23083404,152446,2019-02-19 16:35:59,👑 x ⚡️= 🙏🏾 https://t.co/NcEHI6htrH,26899
25,KingJames,23083404,9709,2019-02-19 16:32:32,#RatPack ✊🏾 https://t.co/43YqNdnB7J,799
26,KingJames,23083404,0,2019-02-15 23:47:04,RT @LJFamFoundation: Thank you @MovementSchools &amp; @samaritans_feet for allowing us to spend time with your All-Stars ⭐️ &amp; for welcoming us…,122
27,KingJames,23083404,0,2019-02-15 23:47:01,"RT @LJFamFoundation: Through the gift of shoes &amp; act of washing feet, our Ambassadors reflected on the importance of serving others in need…",131
28,KingJames,23083404,0,2019-02-15 23:46:58,"RT @LJFamFoundation: Our 330 Ambassadors have brought the Akron ❤️ to Charlotte, NC as part of @KingJames’ mission during #NBAAllStar to le…",216
29,KingJames,23083404,59914,2019-02-13 23:49:20,Welcome back bro @isaiahthomas! Happy for you. 🙏🏾✊🏾 #SlowGrind,4603
30,KingJames,23083404,93288,2019-02-12 21:18:08,21 🙏🏾✊🏾,13282
31,KingJames,23083404,5238,2019-02-09 20:54:43,300 🔥🍕 spots and nowhere close to done yet ‼️‼️ @blazepizza Happy #NationalPizzaDay too https://t.co/tx5YgMV275,468
32,KingJames,23083404,88902,2019-02-09 20:42:08,🤦🏾‍♂️!! Straight up Coward man. https://t.co/HZRjXcQyGA,22377
33,KingJames,23083404,33947,2019-02-08 00:43:38,@BenSimmons25 @wojespn He probably needed a nap after the deadline! 🤣🤷🏾‍♂️,2715
34,KingJames,23083404,17295,2019-02-07 05:10:14,Major S/O my @OregonWBB Squad!!! Saw that 🔥🔥🔥🔥🔥🔥 that came y’all way today. You already know how we get down. Take… https://t.co/yKBjkVCLkN,1921
35,KingJames,23083404,57930,2019-02-07 01:10:18,🔥🔥🔥🔥🔥🔥🔥👑 #Striveforgreatness🚀 https://t.co/BvBUcyQbS0,9375
36,KingJames,23083404,0,2019-02-07 00:45:14,"RT @IPROMISESchool: Happy National Girls and Women in Sports Day! 🤺⛹🏾‍♀️🏋️‍♀️ 

We’ve had some pretty amazing &amp; inspirational women in spor…",338
37,KingJames,23083404,47741,2019-02-07 00:44:58,I know you are kid and that’s why I LOVE YOU Leeshawn!! 🙏🏾❤️👑 https://t.co/v3QE3gF9Q5,3655
38,KingJames,23083404,6043,2019-02-05 21:51:23,Yo @CuffsTheLegend Man what’s going on here?!?!?! 🤦🏾‍♂️. Talk to me please! 🤡 ‘s coming a city near you https://t.co/I6Sp6OcAIR,768
39,KingJames,23083404,0,2019-02-05 21:50:05,"RT @LJFamFoundation: Congratulations to @russ25coop, one of @KingJames 330 Ambassadors, on his commitment to Gannon University ⚔️ We are ve…",74
40,KingJames,23083404,0,2019-02-05 21:49:58,RT @IPROMISESchool: @LJFamFoundation @KingJames Happy Birthday Ms. James ☺️❤️,92
41,KingJames,23083404,36004,2019-02-05 18:45:26,MAMA!!!!!! Happy Birthday Queen of Queens Gloria Marie James!!! Love Love Love everyday all day on the earth and be… https://t.co/moOXOaaxLz,3103
42,KingJames,23083404,68926,2019-02-04 21:35:52,"Then to the game. At the end of the day yes we all wanted more fireworks, points, etc etc but as a competitor and f… https://t.co/6vt7rmEJde",7575
43,KingJames,23083404,21493,2019-02-04 21:32:25,Recap of Super Bowl Sunday. The commercials were pretty good(NFL 100 spot and @MillionDollar spot tops the chart).… https://t.co/krLWd7L2pj,1385
44,KingJames,23083404,240988,2019-02-04 03:13:00,Brady the 🐐!! 💍💍💍💍💍💍.,56043
45,KingJames,23083404,88445,2019-02-04 01:51:07,"Man where Shams, Woj, Haynes, McMenamin at????.... 🤷🏾‍♂️",20420
46,KingJames,23083404,116942,2019-02-04 01:21:04,That’s was AMAZING!!! Got me so hyped I wanted to be in it too! Kudos 👏🏾 https://t.co/NsCQK8IKUX,17980
47,KingJames,23083404,71439,2019-02-04 01:17:59,Me next year at halftime show! NOT!! 🤣🤣🤣🤣🤣🤣🤣 https://t.co/lcUAqJgWNM,13231
48,KingJames,23083404,97624,2019-02-04 01:16:00,Soooooooo...... This halftime show though. That’s all for Travis or nah?!?!?! 🤨,15165
49,KingJames,23083404,630,2019-02-04 00:58:30,@MillionDollar is here!!! 🏃🏾‍♂️🏃🏾‍♀️💨💨 Who’s ready to run?! @springhillent @timtebow @mariataylor @mattmoneysmith https://t.co/guKzpw2fAU,148
50,KingJames,23083404,27425,2019-02-03 04:58:27,MY GUY “W-MO”!!!!! Congratulations brother https://t.co/LuTLlXkPbZ,2019
51,KingJames,23083404,104554,2019-02-03 00:13:47,🙏🏾💯‼️‼️‼️‼️‼️ https://t.co/TVzN571mb0,11720
52,KingJames,23083404,7629,2019-02-01 18:53:54,Feels good to be back 💪🏾😤 Only way to be out 5 weeks and come back to play 40 mins is to have my 1-2 punch by my si… https://t.co/dhp8T4G9kj,726
53,KingJames,23083404,55831,2019-02-01 18:46:13,Happy to share the floor with my guys again!! Miss them and the game itself so much!! 👑 https://t.co/OAIOR8pGqS,6872
54,KingJames,23083404,24223,2019-02-01 18:41:12,Couldn’t have agreed more!!!! CONGRATULATIONS @DwyaneWade @swish41!! Looking forward to sharing that stage with y’a… https://t.co/0jDevOtQvX,3165
55,KingJames,23083404,17214,2019-02-01 00:34:36,Yes sir!!!! Rumble young man rumble! @KlutchSports @BenSimmons25 https://t.co/obnc9c3ZA9,1739
56,KingJames,23083404,3810,2019-02-01 00:17:51,@tkelce @uninterrupted 🔥🔥🔥🔥🔥🔥 kicks I see too 👀,150
57,KingJames,23083404,38,2019-01-31 05:18:39,@BrysonAdair @EricZHowell Some?? A TON,6
58,KingJames,23083404,67771,2019-01-28 23:14:59,Happy Gday brother!! Keep being you and leading ones who look for inspiration from you! Many lost ones but having y… https://t.co/rcOOcXMTPD,9123
59,KingJames,23083404,38781,2019-01-28 06:20:51,Welcome back bro!!! 💪🏾🙏🏾✊🏾💯 https://t.co/IyH7Dknz9s,2693
60,KingJames,23083404,43389,2019-01-28 06:20:04,Make it Dance Lance!! Bring the 🎸 out on they necks!! 🤣🤣🤣🤣🤣@StephensonLance https://t.co/B74NTQOt2G,4464
61,KingJames,23083404,10776,2019-01-28 06:18:53,My Brothers!!! 50% of the #Brotherhood✊🏾 https://t.co/n9inB3qdzC,1008
62,KingJames,23083404,48833,2019-01-28 03:50:22,Well deserved!!! 👏🏾🙏🏾‼️‼️‼️‼️@carmeloanthony https://t.co/awReCCl6ZF,5347
63,KingJames,23083404,18562,2019-01-27 20:07:31,My Dog!!! 💪🏾😤 https://t.co/yVJF19Nt65,1376
64,KingJames,23083404,78429,2019-01-26 17:25:48,Best in game and dunker period point blank!! https://t.co/J8aWO57uzH,11252
65,KingJames,23083404,55677,2019-01-25 23:49:15,🙏🏾👑🤫🤣‼️‼️‼️ https://t.co/lt0j5REsFR,6002
66,KingJames,23083404,120546,2019-01-25 00:53:19,FACTS!!! 🗣🗣🗣🗣 https://t.co/dL4RIVy4Kt,26891
67,KingJames,23083404,63469,2019-01-24 01:16:54,🙏🏾‼️‼️‼️‼️‼️‼️‼️ @VicOladipo,9497
68,KingJames,23083404,0,2019-01-24 01:02:27,RT @BlazePizza: $10 = 2 pepperoni pizzas...this deal is 2 good 2 pass up! Order yours now! https://t.co/T1gDC6J7p5 https://t.co/Jt8ZGhzYmT,155
69,KingJames,23083404,117601,2019-01-23 06:33:43,✈️ ‼️‼️‼️ https://t.co/km0GJ2FaWX,19439
70,KingJames,23083404,0,2019-01-22 06:17:38,RT @IPROMISESchool: #WeAreFamily #MLKDay https://t.co/t4KCIvIXOi,333
71,KingJames,23083404,0,2019-01-22 06:17:33,RT @NBAonTNT: .@realgranthill33 went to @KingJames' @IPROMISESchool to spend time with 3rd &amp; 4th graders to learn what #MLKDay means to the…,566
72,KingJames,23083404,23008,2019-01-21 16:19:25,"“Life’s most persistent and urgent question is, ‘What are you doing for others?’”-Dr. King ✊🏾 When you believe in s… https://t.co/eKAYsx3iQ2",4787
73,KingJames,23083404,0,2019-01-20 23:31:57,RT @Lakers: #LAallday https://t.co/tFlxnUPn7l,3661
74,KingJames,23083404,75928,2019-01-20 23:30:11,On another note. Them 🦓’s be on some 🗑. Hate to see that happen in such a great game! 🤦🏾‍♂️,14752
75,KingJames,23083404,45566,2019-01-20 23:28:19,Congrats @RamsNFL on punching your tix to the Super Bowl!!!!! #NFCChamps #LAUnitesTogether,6671
76,KingJames,23083404,71376,2019-01-18 05:21:59,YesSir Men!!! Helluva WIN!!! @Lakers #LakeShow,14380
77,KingJames,23083404,64000,2019-01-18 05:20:35,Zuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu!!!!!!!!!!! @ivicazubac,8620
78,KingJames,23083404,65214,2019-01-18 05:08:51,So what really is “in the shooting motion” rule?!?!? Asking for a friend @OfficialNBARefs 🤔,9799
79,KingJames,23083404,0,2019-01-17 23:04:55,"RT @IPROMISESchool: With a private performance &amp; special meal from @MyPiada to close…it was quite the special day in Akron, Ohio! 

#IPROMI…",128
80,KingJames,23083404,0,2019-01-17 23:04:53,"RT @IPROMISESchool: Dressed in their Sunday’s best, our 4th graders spent the day with @akronsymphony as part of our Integrated Community L…",105
81,KingJames,23083404,0,2019-01-17 23:04:50,RT @IPROMISESchool: When @kingjames says he wants his kids to experience the Orchestra…they experience the Orchestra! https://t.co/Flizh9G8…,442
82,KingJames,23083404,33335,2019-01-17 19:07:53,@NickSwagyPYoung @SLAMonline Hahaha! My bad homie 🤷🏾‍♂️,2142
83,KingJames,23083404,17611,2019-01-16 06:32:13,@CuffsTheLegend 🤣🤣🤣🤣🤣🤣🤣 Or “that’s a foul!” Every single time down the floor,1099
84,KingJames,23083404,7556,2019-01-15 16:04:43,@BrysonAdair Hahaha! They do it every single day homie! 🤦🏾‍♂️ #lames,814
85,KingJames,23083404,25578,2019-01-15 03:25:21,"The homie say it ain’t many of us, I told him less is more, it’s plenty of us! 330 boys! 🙏🏾💯👑 https://t.co/NDukdzygSD",3068
86,KingJames,23083404,0,2019-01-14 16:54:55,RT @LJFamFoundation: 10 years fly when you’re having fun! 🙌 From hosting a 1-day Bikeathon 🚲event for kids in Akron to re-shaping the visio…,375
87,KingJames,23083404,76529,2019-01-13 07:45:14,YesSir!!! Congrats my brother! 👏🏾🙏🏾 https://t.co/fkL8wGRgfH,5053
88,KingJames,23083404,0,2019-01-12 20:26:45,"RT @IPROMISESchool: #IPROMISE to live an active &amp; healthy lifestyle 💪 How about a 7,200m Row 🚣‍♀️ 7,200m Ski ⛷&amp; 10,560’ Climb 🧗‍♀️ to start…",169
89,KingJames,23083404,0,2019-01-12 20:26:41,"RT @IPROMISESchool: Our #IPROMISE Trainers, Sculpt Fitness rallied teams from our Northeast Ohio community &amp; IPS Staff to embark on this at…",66
90,KingJames,23083404,8856,2019-01-12 20:26:32,💪🏾💪🏾💪🏾💪🏾 https://t.co/gyZzS4IYVd,575
91,KingJames,23083404,41780,2019-01-09 20:48:12,Lite work nephew!! #FamilyTies https://t.co/TjI6Ieb5eO,4224
92,KingJames,23083404,0,2019-01-09 03:13:30,RT @SpringHillEnt: 👑 https://t.co/F3JXe8Ju8w,790
93,KingJames,23083404,60830,2019-01-07 20:27:39,Tough mixtape!! But know only shoes he has to fill is his own 🙏🏾 #JamesGang👑 https://t.co/yXywrYJT48,10849
94,KingJames,23083404,81480,2019-01-05 19:16:28,Nothing at all bro!! 💯 https://t.co/VMidOEOxzz,16114
95,KingJames,23083404,53710,2019-01-04 22:54:50,‼️‼️‼️‼️‼️‼️ https://t.co/nyccTHd2aS,8805
96,KingJames,23083404,53600,2019-01-04 15:41:22,Gone but never forgotten!! RIP 🐐 @StuartScott! Resting and celebrating each day upstairs. 🙏🏾,7059
97,KingJames,23083404,44066,2019-01-03 21:07:53,"🙏🏾‼️‼️‼️‼️ Truly blesses beyond my wildest dreams still. Fans, Players and Media I Salute you!! #TheKidFromAkron👑 https://t.co/Iudy8sh7g7",5391
98,KingJames,23083404,5118,2019-01-03 21:04:38,Let’s Go! #LifeIsAWorkout💪🏾 https://t.co/3f4Yx7dSgH,580
99,KingJames,23083404,7902,2019-01-02 20:26:33,Dope look!! @YaraShahidi 👏🏾 https://t.co/aRNK5FKRKR,540
100,RajonRondo,150846769,806,2017-08-23 19:39:25,The rumors are true! I will be at Rupp for the Alumni game along with some of my new teammates. Get your tickets! https://t.co/70nof11Fju,118
101,RajonRondo,150846769,268,2017-08-04 17:04:50,This Sunday! https://t.co/4YPCQELCpy,41
102,RajonRondo,150846769,688,2017-08-02 19:33:00,See you there this weekend! https://t.co/OeAHM2aNEn,128
103,RajonRondo,150846769,0,2017-06-16 21:25:37,"RT @Top100Camp: Video: Inside @RajonRondo's experiences in the NBPA's coaching program, instructing the best HS basketball players at the T…",272
104,RajonRondo,150846769,0,2017-06-08 22:44:50,"RT @camp_rondo: Less than 20 spots remain for #CampRondo!! Don't miss out, sign up today https://t.co/AmXXl7zz3P https://t.co/NU85yxJ5i6",30
105,RajonRondo,150846769,132,2017-03-16 23:52:07,@NMAAHC https://t.co/QhGutEwosr,38
106,RajonRondo,150846769,159,2017-03-15 00:50:45,Join my #bracket group now!    https://t.co/0cnM1eJEkp,38
107,RajonRondo,150846769,0,2017-03-09 18:38:33,"RT @chicagobulls: Take a look at our week of service with @hellocountry, @MrAnthonyMorrow, @RajonRondo, &amp; @HoraceGrant54! https://t.co/3aDl…",61
108,RajonRondo,150846769,264,2017-02-06 20:23:08,history in the making. congrats @jemelehill @michaelsmith https://t.co/uEWHXlY8ju,55
109,RajonRondo,150846769,1572,2017-01-16 18:12:38,https://t.co/UVneRHyGx9,888
110,RajonRondo,150846769,2253,2017-01-11 18:07:11,#POTUS https://t.co/iORhoAKHvB,435
111,RajonRondo,150846769,359,2016-12-20 21:32:57,Thanks @chicagobulls and the staff and students at William H. Brown elementary. https://t.co/JH5xrHwIE5,91
112,RajonRondo,150846769,459,2016-11-29 20:43:51,Help end the cycle of poverty by helping single parents &amp; their children transition from homelessness to self-suffi… https://t.co/djjIju4YXw,132
113,RajonRondo,150846769,0,2016-11-26 00:01:16,"RT @WhistleSports: Young @RajonRondo out here throwing behind the back dimes 👀🏀🔥

via @websitesbybri #WhistleWorthy https://t.co/TqOyMzhcll",258
114,RajonRondo,150846769,0,2016-11-04 00:47:57,"RT @chicagobulls: Who's ready for some more Late Night Snacks with Henry? @RajonRondo (or, as Henry says it, Rajond Rodnen) is tonight's gu…",361
115,RajonRondo,150846769,1568,2016-09-27 00:23:02,Media day shenanigans... https://t.co/TO9UYRG0jA,551
116,RajonRondo,150846769,11124,2016-09-24 02:53:37,Legend. G.O.A.T. My brother. https://t.co/rYQEtkvpp3,6059
117,RajonRondo,150846769,0,2016-07-11 16:05:08,RT @TheUndefeated: Rajon Rondo was forming roots in Chicago long before his free agency decision. https://t.co/70yjBkAKgM,253
118,RajonRondo,150846769,0,2016-07-07 21:23:47,RT @chicagobulls: .@RajonRondo makes it official! https://t.co/OzddyTWG6y,2742
119,RajonRondo,150846769,283,2016-07-05 13:11:33,1st stop https://t.co/aMzqITA9Eu,76
120,RajonRondo,150846769,225,2016-06-15 02:57:00,https://t.co/RkrEUug8sX,74
121,RajonRondo,150846769,0,2016-06-13 19:13:11,"RT @Rachel__Nichols: We're live from the Bay on #TheJump  w/Stephen Jackson &amp; Rajon Rondo -so you no one is gonna be shy. 3:30p ET, ESPN2 h…",66
122,RajonRondo,150846769,0,2016-05-17 21:24:43,RT @NBATV: .@RajonRondo is in the building! Production meeting underway for tonight's #Gametime. https://t.co/evWndsVsxv,98
123,RajonRondo,150846769,0,2016-05-17 21:07:33,RT @NBATV: NBA champ &amp; 4-time All-Star @RajonRondo joins us in studio tonight - tune in at 6:30pm ET! https://t.co/y6KYGQLkjt,236
124,RajonRondo,150846769,275,2016-04-18 18:56:20,"On this Marathon Monday, I want to send love and support to my friend Gillian Reny's Stepping... @brighamandwomens

https://t.co/GQcHnFnpao",68
125,RajonRondo,150846769,121,2016-03-18 20:38:06,Vote 4 @ajmoyal and her Pitch For Change. Voting ends at 2. Download the Metro Edge app. Click survey. Choose Cause Concerts. Go Arielle!,27
126,RajonRondo,150846769,99,2016-03-17 15:05:47,1 hour left to complete your brackets. Join mine at  https://t.co/mbUPsc78YS #BBN,25
127,RajonRondo,150846769,230,2016-02-21 01:37:12,👑 https://t.co/Iz8aGiIrzG,63
128,RajonRondo,150846769,207,2016-01-19 01:51:32,I can certainly relate to this. #MLK https://t.co/qJ8zmVVCcv,54
129,RajonRondo,150846769,506,2016-01-18 18:26:34,"Without mentors I'd have never made it out of my neighborhood. If u're in the position to do so, mentor our youth. 

https://t.co/8QUtGnLLmf",237
130,RajonRondo,150846769,342,2016-01-10 17:48:00,"#torondo #nbavote #AllStar2015

https://t.co/haYyTCR8NE",371
131,RajonRondo,150846769,163,2016-01-10 17:45:45,"Haha... So disrespectful. It's on in Brooklyn!

@michaelsmith @HisAndHers @jemelehill",43
132,RajonRondo,150846769,56,2016-01-08 16:04:31,"@michaelsmith @HisAndHers 

Brooklyn works. 

Is @jemelehill ur partner after u disrespected her (&amp; the entire D) ♠️'s game?",14
133,RajonRondo,150846769,266,2016-01-08 14:36:43,"Just know I'm teaching ♠️'s the night before every 👑's road game... Pick a city. 

@jemelehill @michaelsmith @HisAndHers",71
134,RajonRondo,150846769,227,2016-01-05 21:07:18,Big congratulations to two of our family members (@CoachKarl22 &amp; @boogiecousins)... https://t.co/k98fKKt4bS,76
135,RajonRondo,150846769,147,2015-12-30 23:13:04,Brothers. https://t.co/jBr57yAh7l,37
136,RajonRondo,150846769,258,2015-12-23 17:03:34,Had an amazing time with the kids at Neighborhood House in my home town of Louisville KY tonight. Feel so blessed... https://t.co/lnYbCvR8HH,68
137,RajonRondo,150846769,1374,2015-12-14 22:03:40,They absolutely do not reflect my feelings toward the LGBT community. I did not mean to offend or disrespect anyone.,975
138,RajonRondo,150846769,1587,2015-12-14 22:03:32,"My actions during the game were out of frustration and emotion, period!",1273
139,RajonRondo,150846769,156,2015-12-11 01:14:39,"Pregame meal x @cheffrankmiller 

https://t.co/jbXSJhUGWF",37
140,RajonRondo,150846769,164,2015-12-10 17:48:18,Thank you @nancylieberman (Nancy Lieberman Foundation) for letting me be a part of the court dedication in Del... https://t.co/trqlfcfuck,45
141,RajonRondo,150846769,310,2015-12-06 00:06:47,Grateful for every opportunity I have to play this game. 👑 https://t.co/oLuS6dIRwY,89
142,RajonRondo,150846769,383,2015-12-03 18:51:37,Nothing better than showing up for work and seeing everyone focused on the same goal and ready to work... https://t.co/pHtuwAAtXz,155
143,RajonRondo,150846769,131,2015-11-20 23:39:33,Special thanks to Principal Joseph at Frank C. Martin K8 Center and 100 Black Men of South Florida for having me... https://t.co/iGUqj6UwXh,34
144,RajonRondo,150846769,190,2015-11-10 00:57:22,https://t.co/t2FbwP2w1j,44
145,RajonRondo,150846769,306,2015-10-21 18:46:41,"#BBN 👑

https://t.co/WsbWVGwFrv",161
146,RajonRondo,150846769,256,2015-10-12 21:09:09,Forever a student of the game. 👑 https://t.co/0mxpjeKiuN,110
147,RajonRondo,150846769,143,2015-09-29 16:02:45,One of the best to every do it... My patna... @nancylieberman !!!  https://t.co/cckVLjZzK0,48
148,RajonRondo,150846769,0,2015-09-28 20:25:07,RT @SacramentoKings: @RajonRondo under the bright lights 😎 http://t.co/hYB4eurVHA,452
149,RajonRondo,150846769,136,2015-09-21 23:09:09,#ready https://t.co/CfSNODJx9s,66
150,RajonRondo,150846769,219,2015-09-09 23:12:27,https://t.co/UX8yyLETvz,103
151,RajonRondo,150846769,89,2015-09-03 23:06:39,#tbt #realdealholyfield  https://t.co/IRxcBpHnbU,30
152,RajonRondo,150846769,109,2015-08-28 17:36:35,"#EnjoyNow #BeBlessed 

https://t.co/hBLdmzfEh7",30
153,RajonRondo,150846769,127,2015-08-25 23:54:56,https://t.co/J85tIYxugM,52
154,RajonRondo,150846769,128,2015-08-23 18:55:34,Left Rib. Right Rib. #BeBlessed #HappySunday https://t.co/fP1XAYTwSP,45
155,RajonRondo,150846769,120,2015-08-22 18:52:25,#yoga https://t.co/6nPPR8fl5m,58
156,RajonRondo,150846769,71,2015-08-19 00:20:06,#controlcamp2015 #Wuhan #China #ANTA #Rondo https://t.co/3pqtKzLDph,22
157,RajonRondo,150846769,74,2015-08-19 00:19:51,#SelfieStick #ANTAtour2015 #China https://t.co/EZ6FQaVYdc,24
158,RajonRondo,150846769,66,2015-08-19 00:19:35,"Shanghai nights. Word to my brothas @mindofmac, @bodiewyk9, @blcharles n Maine https://t.co/nLI38TZcWm",20
159,RajonRondo,150846769,88,2015-08-19 00:19:26,Amazed that I have so many talented fans in China... Humbled that they'd take the time to use those… https://t.co/0RVqu94lPV,30
160,RajonRondo,150846769,73,2015-08-19 00:19:14,Special Thanks to all the coaches that helped run the #ANTAcontrolCamp2015 in #Wuhan #China! ...and… https://t.co/pz6Y17sbSv,19
161,RajonRondo,150846769,97,2015-08-19 00:19:02,Anticipation. #AntaTour2015 #sacramentokings https://t.co/YlH7W7Tvy4,39
162,RajonRondo,150846769,84,2015-08-19 00:10:26,"Leading the ball handling warm up at my Anta Control Camp in Wuhan, China! #ANTA #AntaTour2015… https://t.co/brPYq6pFPQ",27
163,RajonRondo,150846769,88,2015-08-19 00:10:16,Selfies with fans while walking the streets of #Taiyuan #China with my friends was an experience I'll… https://t.co/Qa4tWgezsl,30
164,RajonRondo,150846769,228,2015-08-05 02:05:33,Final day of Anta Control Camp in Wuhan. Thanks to everyone who came and worked hard http://t.co/63KxqPDeL5,56
165,RajonRondo,150846769,164,2015-07-07 01:26:29,Please follow/support @OurPlaceFound providing FREE substance abuse treatment to those in need #19minutes #saveALife,99
166,RajonRondo,150846769,437,2015-07-04 16:29:52,"Happy 4th everyone. If u are looking for fireworks-Fireworks Factory Outlet in New Albany, In. has the best and always takes care of me.",166
167,RajonRondo,150846769,217,2015-06-12 15:23:47,#CampRondo http://t.co/kiPBgT6kUo,82
168,RajonRondo,150846769,389,2015-06-03 01:02:44,http://t.co/2assoA16jS,146
169,RajonRondo,150846769,311,2015-05-26 14:24:15,Less Than 30 Days Until Session 1 Kicks Off for #CampRondo. Reserve Your Spot Today! http://t.co/y9MNfNrt4b http://t.co/NoqrDxnKJs,141
170,RajonRondo,150846769,716,2015-03-08 03:09:59,Thank you @SoHoYoga http://t.co/9JIXbPlQ6a,196
171,RajonRondo,150846769,630,2015-01-19 00:53:11,Humbling experience visiting the @NCRMuseum the day before we celebrate a great leader in Martin Luther King Jr. http://t.co/MNQiZJWY82,214
172,RajonRondo,150846769,1783,2015-01-01 20:36:53,Happy new year #teamrondo,810
173,RajonRondo,150846769,13401,2014-12-19 05:08:43,I look forward to building something special in Dallas.,13235
174,RajonRondo,150846769,7547,2014-12-19 05:08:05,"Years w/ the Celtics, fans and city. The opportunity to play with guys like Dirk, Monta, Tyson and the young talent of Chandler is exciting",6559
175,RajonRondo,150846769,5606,2014-12-19 05:06:50,They are some of the hardest working guys I have played with and I wish them the best. I've experienced my most successful and challenging,4311
176,RajonRondo,150846769,6130,2014-12-19 05:05:52,And supportive fans in the league is unmatched. My teammates have shown nothing but heart the last couple of seasons.,5027
177,RajonRondo,150846769,9880,2014-12-19 05:04:41,My time in Boston has meant so much. I've grown up with this city both as a basketball player and person. The love I have for the most loyal,8302
178,RajonRondo,150846769,249,2014-12-14 00:12:56,Go see #TopFiveMovie movie this weekend and tell me who your #topfive favorite rappers are.,99
179,RajonRondo,150846769,159,2014-11-21 23:28:26,“@C_hase: @RajonRondo I'm close to memphis so I can make it. Go Rondo!” see u at the game,36
