,Name,id,likes,date,posts,retweets
32,NBA,19923144,458,2019-03-06 01:31:56,"Ben Simmons with the wraparound dish for Tobias!

#HereTheyCome 89
#PureMagic 81

💻📱: https://t.co/yTkITWsvb6 https://t.co/8AmGqyJoRV",78
33,NBA,19923144,443,2019-03-06 01:25:36,"Kawhi scoops, scores and has an early 8 PTS!

#WeTheNorth 11
#Rockets 8

📺: @NBAonTNT https://t.co/XKNuf7hZZk",45
34,NBA,19923144,0,2019-03-06 01:24:36,"RT @NBA2KLeague: 🙌 That Draft Night feeling!

The BEST reactions from tonight’s first-round picks #NBA2KLeague https://t.co/1Nc9p2iSzk",45
35,NBA,19923144,195,2019-03-06 01:16:40,"Ball is up in Toronto!

#Rockets x #WeTheNorth 

WATCH on @NBAonTNT",31
36,NBA,19923144,0,2019-03-06 01:04:55,"RT @Pacers: At the midway point at @TheFieldhouse. 

Bogdanovic: 10p/2r
Collison 9p/1r
Matthews: 7p/3a https://t.co/ukdr2BrHQI",23
37,NBA,19923144,0,2019-03-06 01:04:23,"RT @HoustonRockets: Rockets vs Raptors Starters ⤵️

F Gordon
F Tucker 
C Capela 
G Harden 
G Paul 

#RunAsOne 🚀 https://t.co/Qh0iQRFSqd",70
38,NBA,19923144,257,2019-03-06 01:04:00,"JJ Redick (19 PTS, 5 3PM) &amp; Evan Fournier (18 PTS, 4 3PM) duel from beyond the arc in the 1st half!

#HereTheyCome… https://t.co/dHY7DO7u2i",47
39,NBA,19923144,115,2019-03-06 00:55:01,"Our @NBAonTNT doubleheader tips at 8:00pm/et!

#Rockets x #WeTheNorth

WHO YA GOT!?",27
40,NBA,19923144,312,2019-03-06 00:46:02,"JJ Redick hits his 5th triple of the 1st half!

#HereTheyCome 56
#PureMagic 49

💻📱: https://t.co/yTkITWsvb6 https://t.co/UDGD5AvhcM",39
41,NBA,19923144,229,2019-03-06 00:45:00,"Pascal Siakam (16.3 PPG, 7.0 RPG) warms up for action on @NBAonTNT!

🏀: #Rockets x #WeTheNorth 
⏰: 8:00pm/et https://t.co/oidHPaYyHe",19
42,NBA,19923144,471,2019-03-06 00:37:00,"PG13 &amp; Russ arrive in Minneapolis for the @okcthunder.

#ThunderUp x #AllEyesNorth - 8pm/et

💻📱:… https://t.co/8NhY0RPxR4",77
43,NBA,19923144,0,2019-03-06 00:35:18,"RT @sixers: ✅2️⃣3️⃣4️⃣

📺: @NBCSPhilly
🖥️: https://t.co/oYqebyrwoK  
📻: @975TheFanatic 
🌍: https://t.co/XvDA9SGLJ1 https://t.co/oTPlQa6wzu",43
44,NBA,19923144,0,2019-03-06 00:34:57,RT @Pacers: End of the 1st quarter: https://t.co/NdjLwRVjbV,33
45,NBA,19923144,0,2019-03-06 00:33:42,RT @Raptors: Tonight’s starting 5. #WeTheNorth https://t.co/njCNcgytom,121
46,NBA,19923144,0,2019-03-06 00:33:32,RT @HoustonRockets: #SplashGordon ☔️ https://t.co/Cc2smrnbxj,63
47,NBA,19923144,551,2019-03-06 00:27:00,"Coming off of his 24th 40-point game of the season, James Harden puts up jumpers ahead of @HoustonRockets action!… https://t.co/JBjtCSBzeF",79
48,NBA,19923144,199,2019-03-06 00:25:58,"Myles' block sets up the Bojan bucket! #Pacers

💻📱: https://t.co/yTkITWsvb6 https://t.co/VdjMMlGch1",29
49,NBA,19923144,771,2019-03-06 00:14:10,"Kawhi Leonard locks in for @HoustonRockets/@Raptors in Toronto.

⏰: 8:00pm/et  
📺: @NBAonTNT https://t.co/szYFz3uDjZ",90
50,NBA,19923144,412,2019-03-06 00:01:41,"Fred VanVleet arrives to work in Toronto with his daughter!

🏀: #Rockets x #WeTheNorth 
⏰: 8:00pm/et  📺: @NBAonTNT https://t.co/uhc2J0SfoX",43
51,NBA,19923144,634,2019-03-05 23:50:32,"Harden on offense, Kawhi on defense!

🎶: “Stadium Muzic” by Jesse Jin | @unitedmasters 
🎧: https://t.co/oTeSWA011W… https://t.co/tAeeV3LTTo",127
52,NBA,19923144,0,2019-03-05 23:31:38,"RT @nbastats: On the season, the @Raptors are 27-6 (.818) at home, tied with Denver as the 2nd-best home win percentage in the league behin…",23
53,NBA,19923144,339,2019-03-05 23:24:28,"Lauri Markkanen (19.6 PPG, 9.3 RPG) hits the floor in Indianapolis!

#BullsNation x #Pacers - 7:00pm/et

💻📱:… https://t.co/YvjmbMBryT",40
54,NBA,19923144,0,2019-03-05 23:20:39,"RT @NBAFantasy: INTRODUCING: THE NBA FANTASY AWARDS!

From now through March 17, YOU will be deciding our:
-Fantasy MVP
-Sleeper of the Yea…",10
55,NBA,19923144,0,2019-03-05 22:20:46,"RT @NBA2KLeague: ""With the first overall pick in the #NBA2KLeague Draft, @UtahJazzGaming selects Ria from Washington!"" 

Relive the moment…",35
56,NBA,19923144,176,2019-03-05 22:08:09,"Meet the 2019 @NBA2KLeague Draft Pool! 📸

Tune-in LIVE to watch this year's draft
➡️ https://t.co/84oAPqxU8R https://t.co/lN7p2mCHSF",28
57,NBA,19923144,1595,2019-03-05 21:37:33,"‼️ 28.4 PPG 5.3 RPG 5.2 APG ‼️

Watch the BEST play from @StephenCurry30 in every game this season ahead of… https://t.co/fBKwtyIEvy",358
58,NBA,19923144,4264,2019-03-05 21:00:00,"🔥🔁 @KyrieIrving x @StephenCurry30 

BOS/GSW meet AGAIN tonight on @NBAonTNT (10:30pm/et)! https://t.co/nLMl9ij3nD",1088
59,NBA,19923144,581,2019-03-05 20:30:00,Sit down with the @Raptors' @OAnunoby as he discusses what motivates him to be the best player he can be ahead of… https://t.co/5PoiqqMChy,96
60,NBA,19923144,217,2019-03-05 20:00:00,Learn more about @JonasJerebko's basketball journey ahead of the tonight's @NBAonTNT (10:30pm/et) action! #DubNation https://t.co/HSraWHeUdp,40
61,NBA,19923144,0,2019-03-05 19:55:33,RT @nbagleague: #GLeagueAlum @CapelaClint is a @HoustonRockets dunking machine... just like he was with the @RGVVipers! #GLeagueRewind @Gat…,30
62,NBA,19923144,614,2019-03-05 19:30:00,"🚫 @KDTrey5 swats it away in #NBABreakdown!

🏀: #CUsRise x #DubNation
⏰: 10:30pm/et 📺: @NBAonTNT https://t.co/nSWgSoPjwH",110
63,NBA,19923144,433,2019-03-05 19:00:01,"Top 10 in the #NBA in total three-pointers made, we showcase the BEST threes from @HoustonRockets (No. 1, 985) &amp;… https://t.co/kz5bT7OuUn",80
64,NBA,19923144,928,2019-03-05 18:34:15,"Tonight's @NBAonTNT #PlayersOnly features...

8pm/et: #Rockets x #WeTheNorth
10:30pm/et: #CUsRise x #DubNation https://t.co/o7nVfGVGAP",261
65,NBA,19923144,1351,2019-03-05 18:18:46,"Don't miss the TOP 3 #KumhoHandles in February! 

Which is your favorite?? https://t.co/S3XbquhtpH",223
66,NBA,19923144,3777,2019-03-05 16:30:36,"""He wore 3 because of me. He looked up to me... I really like his game.""

🙌 @DwyaneWade finds @KevinHuerter to exch… https://t.co/18jopLQiuf",485
67,NBA,19923144,703,2019-03-05 16:00:40,The leading scorers... @DwyaneWade (23 PTS/W) &amp; @mrvincecarter15 (21 PTS) duel in Miami! #HeatCulture #TrueToAtlanta https://t.co/1usTE4l1AJ,105
68,NBA,19923144,658,2019-03-05 15:30:30,27 PTS &amp; 13 REB for @KELLYOUBREJR in the @Suns W! #TimeToRise https://t.co/B1RKDpTM2e,92
69,NBA,19923144,743,2019-03-05 15:10:14,"28 PTS | 6 REB | 7 AST

@buddyhield &amp; the @SacramentoKings win at home! #SacramentoProud https://t.co/QAgL2TGdKn",94
70,NBA,19923144,568,2019-03-05 14:50:09,"#GoSpursGo

@DeMar_DeRozan (24p/6r/7a) &amp; @aldridge_12 (22p/9r) lead the @spurs to the 104-103 home win! https://t.co/696j8Yhq7G",69
71,NBA,19923144,752,2019-03-05 14:30:26,30 PTS apiece for @J30_RANDLE &amp; @Jrue_Holiday11 in the @PelicansNBA win! #DoItBig https://t.co/QZR8vhMDZB,72
