tags_id,tags,related_mediaid
2175," 'warriors' ",770505
2176," 'stephencurry'",452225
2177," 'stephencurryedit'",452225
2178," 'curryedit'",452225
2179," 'nbaedit'",452225
2180," 'nba'",452225
2181," 'edit'",452225
2182," 'stephencurryfamily'",452225
2183," 'curryfamily' ",452225
2184," 'dubnation'",949610
2185," 'stephencurry'",949610
2186," 'warriors' ",949610
2187," 'dubnation'",391375
2188," 'stephencurry' ",391375
2189," 'stephencurry'",108045
2190," 'stephencurry30'",108045
2191," 'sc30'",108045
2192," 'curry'",108045
2193," 'ilovecurry'",108045
2194," 'nba'",108045
2195," 'dubnation'",108045
2196," 'dubnation'",108045
2197," 'dubnation'",108045
2198," 'nbabrasil'",108045
2199," '30curry'",108045
2200," 'gsw'",108045
2201," 'gswarriors'",108045
2202," 'goldenstatewarriors'",108045
2203," 'currybrasil'",108045
2204," 'stephencurrybrasil'",108045
2205," 'lovecurry'",108045
2206," 'somostodoscurry'",108045
2207," 'warriors'",108045
2208," 'warriorsbrasil'",108045
2209," 'nbacurry'",108045
2210," 'splashbrothers'",108045
2211," '30curry'",108045
2212," 'curryfamily'",108045
2213," 'currylover'",108045
2214," 'ayeshacurry'",108045
2215," 'familycurry'",108045
2216," 'mixcurry'",108045
2217," 'currymix'",108045
2218," 'stephencurryvideos'",108045
2219," 'nbacurry'",108045
2220," 'stephencurryedit'",108045
2221," 'ayeshacurry' ",108045
2222," 'stephencurry'",366100
2223," 'stephencurry30'",366100
2224," 'sc30'",366100
2225," 'curry'",366100
2226," 'ilovecurry'",366100
2227," 'nba'",366100
2228," 'dubnation'",366100
2229," 'dubnation'",366100
2230," 'dubnation'",366100
2231," 'nbabrasil'",366100
2232," '30curry'",366100
2233," 'gsw'",366100
2234," 'gswarriors'",366100
2235," 'goldenstatewarriors'",366100
2236," 'currybrasil'",366100
2237," 'stephencurrybrasil'",366100
2238," 'lovecurry'",366100
2239," 'somostodoscurry'",366100
2240," 'warriors'",366100
2241," 'warriorsbrasil'",366100
2242," 'nbacurry'",366100
2243," 'splashbrothers'",366100
2244," '30curry'",366100
2245," 'curryfamily'",366100
2246," 'currylover'",366100
2247," 'ayeshacurry'",366100
2248," 'familycurry'",366100
2249," 'mixcurry'",366100
2250," 'currymix'",366100
2251," 'stephencurryvideos'",366100
2252," 'nbacurry'",366100
2253," 'stephencurryedit'",366100
2254," 'ayeshacurry' ",366100
2255," 'dubnation'",506364
2256," 'stephencurry'",506364
2257," 'warriors' ",506364
2258," 'dubnation'",433517
2259," 'stephencurry'",433517
2260," 'mvp' ",433517
2261," 'edit'",648495
2262," 'ae'",648495
2263," 'after'",648495
2264," 'effects'",648495
2265," 'aftereffects'",648495
2266," 'aftereffectsedit'",648495
2267," 'basketball'",648495
2268," 'basketballedit'",648495
2269," 'nba'",648495
2270," 'stephen'",648495
2271," 'curry'",648495
2272," 'stephencurryedit' ",648495
2273," 'stephencurry'",764136
2274," 'stephencurryedit'",764136
2275," 'stephencurryvideo'",764136
2276," 'mvp' ",764136
2277," 'stephcurry'",994906
2278," 'stephancurry'",994906
2279," 'stephencurry'",994906
2280," 'wardellcurry'",994906
2281," '30'",994906
2282," 'stephcurryedit'",994906
2283," 'stephancurryedit'",994906
2284," 'stephencurryedit'",994906
2285," 'basketball'",994906
2286," 'basketballedits'",994906
2287," 'warriors'",994906
2288," 'warriorsgame'",994906
2289," 'shoutouts4free'",994906
2290," 'explore'",994906
2291," 'explorepage'",994906
2292," 'viral'",994906
2293," 'omg'",994906
2294," 'omgpage'",994906
2295," 'omgpageedit'",994906
2296," 'omgedit'",994906
2297," 'fortnite'",994906
2298," 'gamer'",994906
2299," 'shoutoutforshoutout'",994906
2300," 'stephencurry30' ",994906
2301," 'dubnation'",682122
2302," 'stephencurry'",682122
2303," 'warriors' ",682122
2304," 'dubnation'",83083
2305," 'stephencurry'",83083
2306," 'explorepage' ",83083
2307," 'stephcurry'",137745
2308," 'stephcurryedit'",137745
2309," 'stephencurry'",137745
2310," 'stephencurryedit'",137745
2311," 'wardellcurry'",137745
2312," 'wardellcurryedit'",137745
2313," 'omgpage'",137745
2314," 'omgpageedit'",137745
2315," 'omlpage'",137745
2316," 'nba'",137745
2317," 'nbaedit'",137745
2318," 'champions'",137745
2319," 'warriors'",137745
2320," 'warriorsedit'",137745
2321," 'goldenstatewarriors'",137745
2322," 'youtube'",137745
2323," 'youtubeedit'",137745
2324," 'videostar'",137745
2325," 'videostarapp'",137745
2326," 'videostaredit'",137745
2327," 'gonegrp' ",137745
2328," 'dubnation'",439478
2329," 'stephencurry'",439478
2330," 'warriors' ",439478
2331," 'dubnation'",784152
2332," 'stephencurry' ",784152
2333," 'dubnation'",602326
2334," 'stephencurry' ",602326
2335," 'nba'",659172
2336," 'stephencurryedit'",659172
2337," 'galatasaray'",659172
2338," 'fenerbah莽e'",659172
2339," 'basketbol'",659172
2340," 'nesine'",659172
2341," 'bilyoner'",659172
2342," 'tuttur'",659172
2343," 'bet'",659172
2344," 'cassino'",659172
2345," 'rulet'",659172
2346," 'canlibahis'",659172
2347," 'canlikumarhane'",659172
2348," 'tempobet' ",659172
2349," 'dubnation'",488883
2350," 'stephencurry' ",488883
2351," 'stephencurry'",466899
2352," 'edit'",466899
2353," 'stephencurryedit'",466899
2354," 'emojisrct1' ",466899
2355," 'dubnation'",867847
2356," 'stephencurry' ",867847
2357," 'dubnation'",938535
2358," 'stephencurry' ",938535
2359," 'dubnation'",630066
2360," 'stephencurry' ",630066
2361," 'dubnation'",882927
2362," 'stephencurry' ",882927
2363," 'stephencurry'",524436
2364," 'stephencurryedit'",524436
2365," 'curry'",524436
2366," 'curryedit'",524436
2367," 'goldenstatewarriors'",524436
2368," 'gswedit'",524436
2369," 'nba'",524436
2370," 'nbaedit'",524436
2371," 'basketball'",524436
2372," 'basketballedit'",524436
2373," 'sports'",524436
2374," 'sportsedit' ",524436
2375," 'stephencurry'",973398
2376," 'stephencurry30'",973398
2377," 'stephencurryvideo'",973398
2378," 'stephencurryedit'",973398
2379," 'goldenstatewarriors'",973398
2380," 'omgturkish'",973398
2381," 'omgpage'",973398
2382," 'rk800'",973398
2383," 'dbh'",973398
2384," 'rk900'",973398
2385," 'detroitbecomehuman'",973398
2386," 'soft'",973398
2387," 'omgpage'",973398
2388," 'bryandechart'",973398
2389," 'dbhconnor'",973398
2390," 'bluehairedtraci'",973398
2391," 'ameliaroseblaire'",973398
2392," 'ameliarosedechart'",973398
2393," 'connor'",973398
2394," 'connoredit'",973398
2395," 'dbhedit' ",973398
2396," 'dubnation'",293684
2397," 'stephencurry' ",293684
2398," 'dubnation'",548224
2399," 'stephencurry' ",548224
2400," 'dubnation'",860070
2401," 'stephencurry' ",860070
2402," 'dubnation'",655674
2403," 'stephencurry'",655674
2404," 'ihaveadream' ",655674
2405," 'dubnation'",698163
2406," 'stephencurry' ",698163
2407," 'dubnation'",523790
2408," 'stephencurry' ",523790
2409," 'dubnation'",524463
2410," 'stephencurry' ",524463
2411," 'dubnation'",50943
2412," 'stephencurry' ",50943
2413," 'stephencurry'",681328
2414," 'stephencurryedit'",681328
2415," 'stephcurry'",681328
2416," 'stephcurryedit'",681328
2417," 'omgpage'",681328
2418," 'omgpageedit'",681328
2419," 'warriors'",681328
2420," 'warriorsedit'",681328
2421," 'omlpage'",681328
2422," 'goldenstatewarriors'",681328
2423," 'basketballedit'",681328
2424," 'basketball'",681328
2425," 'gonegrp'",681328
2426," 'videostar'",681328
2427," 'videostaredit'",681328
2428," 'videostarapp'",681328
2429," 'nba'",681328
2430," 'nbaedit'",681328
2431," 'nbachampions' ",681328
2432," 'dubnation'",253808
2433," 'stephencurry' ",253808
2434," 'dubnation'",225058
2435," 'stephencurry' ",225058
2436," 'dubnation'",363865
2437," 'stephencurry'",363865
2438," 'stephencurryvideo' ",363865
2439," 'dubnation' ",144149
2440," 'sportsedits'",629150
2441," 'stephencurryedit'",629150
2442," 'basketball'",629150
2443," 'sports' ",629150
2444," 'dubnation'",713302
2445," 'stephencurry' ",713302
2446," 'kingbach'",679061
2447," 'stephencurry'",679061
2448," 'stephencurryedit'",679061
2449," 'stephencurry30'",679061
2450," 'stephencurrymvp'",679061
2451," 'stephcurry'",679061
2452," 'stephcurry30'",679061
2453," 'bachfans'",679061
2454," 'thinkingofyouth'",679061
2455," 'toy'",679061
2456," 'wheresthemoney'",679061
2457," 'king'",679061
2458," 'fanlove'",679061
2459," 'fans'",679061
2460," 'kingbachgame'",679061
2461," 'kingbachgames'",679061
2462," 'bachvlogs'",679061
2463," 'schniderwise'",679061
2464," 'teambach' ",679061
2465," 'dubnation'",255399
2466," 'stephencurry' ",255399
2467," 'stephencurry'",239812
2468," 'stephencurryedits' ",239812
2469," 'dubnation'",432863
2470," 'stephencurry' ",432863
2471," 'stephencurry'",444877
2472," 'stephencurryvideo'",444877
2473," 'stephencurryedit' ",444877
2474," 'dubnation'",925795
2475," 'stephencurryedit'",925795
2476," 'stephencurry' ",925795
2477," 'dubnation'",294342
2478," 'stephencurry' ",294342
2479," 'dubnation'",694327
2480," 'stephencurry' ",694327
2481," 'dubnation'",588608
2482," 'stephencurry' ",588608
2483," 'stephencurry'",860058
2484," 'stephencurryedit'",860058
2485," 'stephencurryedits'",860058
2486," 'warriors'",860058
2487," 'warriorsedit'",860058
2488," 'warriorsedits'",860058
2489," 'goldenstatewarriors'",860058
2490," 'goldenstatewarriorsedit'",860058
2491," 'goldenstatewarriorsedits'",860058
2492," 'russellwestbrook'",860058
2493," 'russellwestbrookedit'",860058
2494," 'russellwestbrookedits'",860058
2495," 'kyrieirving'",860058
2496," 'kyrieirvingedit'",860058
2497," 'kyrieirvingedits'",860058
2498," 'chrispaul'",860058
2499," 'chrispauledit'",860058
2500," 'chrispauledits'",860058
2501," 'bensimmons'",860058
2502," 'bensimmonsedit'",860058
2503," 'bensimmonsedits'",860058
2504," 'basketball'",860058
2505," 'basketballedit'",860058
2506," 'basketballedits'",860058
2507," 'nba'",860058
2508," 'nbaedit'",860058
2509," 'omgpage'",860058
2510," 'edit'",860058
2511," 'edits'",860058
2512," 'videoedits' ",860058
2513," 'stephencurry'",534466
2514," 'stephencurryedit' ",534466
2515," 'stephcurry'",92154
2516," 'stephcurryedit'",92154
2517," 'stephencurry'",92154
2518," 'stephencurryedit'",92154
2519," 'wardellcurry'",92154
2520," 'goldenstatewarriors'",92154
2521," 'goldenstate'",92154
2522," 'warriors'",92154
2523," 'warriorsedit'",92154
2524," 'omgpage'",92154
2525," 'omgpageedit'",92154
2526," 'omlpage'",92154
2527," 'nbaedit'",92154
2528," 'nba'",92154
2529," 'basketball'",92154
2530," 'basketballedit'",92154
2531," 'videostar'",92154
2532," 'videostaredit'",92154
2533," 'videostarapp'",92154
2534," 'gonegrp' ",92154
2535," 'dubnation'",857374
2536," 'stephencurry' ",857374
2537," 'dubnation'",10405
2538," 'stephencurryvideo'",10405
2539," 'stephencurryedit' ",10405
2540," 'dubnation'",368306
2541," 'stephencurryvideo'",368306
2542," 'stephencurry' ",368306
2543," 'stephcurry'",401818
2544," 'stephencurry'",401818
2545," 'stephencurryedit'",401818
2546," 'stephcurry'",401818
2547," 'omlpage'",401818
2548," 'omgpageedit'",401818
2549," 'omgpage'",401818
2550," 'videostarapp'",401818
2551," 'videostar'",401818
2552," 'videostaredit'",401818
2553," 'gonegrp'",401818
2554," 'youtube'",401818
2555," 'youtubeedit' ",401818
2556," 'stephencurry' ",904169
2557," 'dubnation'",315393
2558," 'stephencurry'",315393
2559," 'stephencurryvideo' ",315393
2560," 'dubnation'",864457
2561," 'stephencurryvideo'",864457
2562," 'stephencurry' ",864457
2563," 'dubnation'",376104
2564," 'stephencurry'",376104
2565," 'warriors' ",376104
2566," 'dubnation'",287151
2567," 'stephencurry' ",287151
2568," 'dubnation'",307442
2569," 'stephencurry' ",307442
2570," 'mcuwebheadgrp' ",675757
2571," 'dubnation'",255022
2572," 'stephencurry' ",255022
2573," 'stephencurry'",905731
2574," 'stephencurryedit'",905731
2575," 'stephcurryedit'",905731
2576," 'stephcurry'",905731
2577," 'omgpage'",905731
2578," 'omgpageedit'",905731
2579," 'omlpage'",905731
2580," 'videostar'",905731
2581," 'videostaredit'",905731
2582," 'videostarapp'",905731
2583," 'youtube'",905731
2584," 'youtubeedit'",905731
2585," 'gonegrp' ",905731
2586," 'dubnation'",763591
2587," 'stephencurry' ",763591
2588," 'dubnation'",100760
2589," 'stephencurryvideo'",100760
2590," 'stephencurry' ",100760
2591," 'dubnation'",213028
2592," 'stephencurryvideo'",213028
2593," 'stephencurry' ",213028
2594," 'dubnation'",175208
2595," 'stephencurryvideo'",175208
2596," 'stephencurry' ",175208
2597," 'dubnation'",587463
2598," 'stephencurryvideo'",587463
2599," 'stephencurry' ",587463
2600," 'goldenstatewarriors'",296066
2601," 'nbafinals'",296066
2602," 'nba'",296066
2603," 'stephencurrymvp'",296066
2604," 'stephencurryedit'",296066
2605," 'basketball'",296066
2606," 'strengthinnumbers'",296066
2607," 'gsw'",296066
2608," 'underarmour'",296066
2609," 'wardellcurry30'",296066
2610," 'gswarriors'",296066
2611," 'stephgonnasteph'",296066
2612," 'stephencurry30' ",296066
2613," 'omgpage'",338077
2614," 'edit'",338077
2615," 'multifandom'",338077
2616," 'explorepage'",338077
2617," 'omgedit'",338077
2618," 'editing'",338077
2619," 'merrychristmas'",338077
2620," 'reactionpic'",338077
2621," 'reactionpics'",338077
2622," 'reactionpictures'",338077
2623," 'meme'",338077
2624," 'memeedit'",338077
2625," 'memesedit'",338077
2626," 'videostar'",338077
2627," 'videostaredit'",338077
2628," 'stephencurry'",338077
2629," 'stephencurryedit'",338077
2630," 'stephcurry'",338077
2631," 'stephcurryedit'",338077
2632," 'happynewyears2019'",338077
2633," 'newyears'",338077
2634," 'newyearsedit' ",338077
2635," 'dubnation'",758871
2636," 'stephencurry'",758871
2637," 'stephencurryvideo' ",758871
2638," 'dubnation'",375856
2639," 'stephencurryvideo'",375856
2640," 'stephencurry' ",375856
2641," 'dubnation'",87797
2642," 'stephencurryvideo'",87797
2643," 'warriors'",87797
2644," 'stephencurry'",87797
2645," 'champs' ",87797
2646," 'dubnation'",311416
2647," 'stephencurryvideo'",311416
2648," 'stephencurry' ",311416
2649," 'dubnation'",293688
2650," 'stephencurryvideo'",293688
2651," 'stephencurry'",293688
2652," 'warriors'",293688
2653," 'champs' ",293688
2654," 'dubnation'",534192
2655," 'stephencurry'",534192
2656," 'stephencurryvideo'",534192
2657," 'warriors'",534192
2658," 'champs' ",534192
2659," 'dubnation'",789895
2660," 'stephencurry'",789895
2661," 'stephencurryvideo' ",789895
2662," 'dubnation'",364803
2663," 'stephencurry'",364803
2664," 'stephencurryvideo'",364803
2665," 'warriors'",364803
2666," 'champs' ",364803
2667," 'stephencurryedit' ",783323
2668," 'stephencurry'",822207
2669," 'stephencurryedit'",822207
2670," 'curry'",822207
2671," 'curryedit'",822207
2672," 'christmas'",822207
2673," 'christmasedit' ",822207
2674," 'dubnation'",338695
2675," 'stephencurry'",338695
2676," 'stephencurryvideo'",338695
2677," 'warriors'",338695
2678," 'champs' ",338695
2679," 'dubnation'",35332
2680," 'stephencurryvideo'",35332
2681," 'stephencurry'",35332
2682," 'warriors'",35332
2683," 'champs' ",35332
2684," 'stephencurry'",945809
2685," 'stephcurry'",945809
2686," 'curry'",945809
2687," 'stephencurryedit'",945809
2688," 'top2pointgaurd'",945809
2689," 'greatestshooterever'",945809
2690," 'curryedit' ",945809
2691," 'dubnation'",623047
2692," 'stephencurry'",623047
2693," 'warriors'",623047
2694," 'champs' ",623047
2695," 'stephcurry'",277810
2696," 'stephencurryedit' ",277810
2697," 'dubnation'",519906
2698," 'stephencurry' ",519906
2699," 'dubnation'",766100
2700," 'stephencurryvideo'",766100
2701," 'stephencurry'",766100
2702," 'gswarriors'",766100
2703," 'warriors'",766100
2704," 'champs' ",766100
2705," 'dubnation'",270784
2706," 'stephencurry'",270784
2707," 'warriors'",270784
2708," 'gswarriors'",270784
2709," 'stephencurryvideo'",270784
2710," 'champs' ",270784
2711," 'dubnation'",55617
2712," 'stephencurry'",55617
2713," 'warriors'",55617
2714," 'gswarriors'",55617
2715," 'stephencurryvideo'",55617
2716," 'champs' ",55617
2717," 'dubnation'",465734
2718," 'stephencurry'",465734
2719," 'warriors'",465734
2720," 'champs' ",465734
2721," 'dubnation' ",161817
2722," 'dubnation' ",411882
2723," 'chefcurry'",573958
2724," 'wardell'",573958
2725," 'stephencurry30'",573958
2726," 'stephencurryedit'",573958
2727," 'nba' ",573958
2728," 'chefcurry'",634146
2729," 'wardell'",634146
2730," 'stephencurry30'",634146
2731," 'stephencurryedit'",634146
2732," 'nba' ",634146
2733," 'chefcurry'",448853
2734," 'wardell'",448853
2735," 'stephencurry30'",448853
2736," 'stephencurryedit'",448853
2737," 'nba' ",448853
2738," 'chefcurry'",341828
2739," 'wardell'",341828
2740," 'stephencurry30'",341828
2741," 'stephencurryedit'",341828
2742," 'nba' ",341828
2743," 'chefcurry'",362579
2744," 'wardell'",362579
2745," 'stephencurry30'",362579
2746," 'stephencurryedit'",362579
2747," 'nba' ",362579
2748," 'chefcurry'",787410
2749," 'wardell'",787410
2750," 'stephencurry30'",787410
2751," 'stephencurryedit'",787410
2752," 'nba' ",787410
2753," 'chefcurry'",849312
2754," 'wardell'",849312
2755," 'stephencurry30'",849312
2756," 'stephencurryedit'",849312
2757," 'nba' ",849312
2758," 'chefcurry'",884330
2759," 'wardell'",884330
2760," 'stephencurry30'",884330
2761," 'stephencurryedit'",884330
2762," 'nba' ",884330
2763," 'chefcurry'",873715
2764," 'wardell'",873715
2765," 'stephencurry30'",873715
2766," 'stephencurryedit'",873715
2767," 'nba' ",873715
2768," 'chefcurry'",715584
2769," 'wardell'",715584
2770," 'stephencurry30'",715584
2771," 'stephencurryedit'",715584
2772," 'nba' ",715584
2773," 'chefcurry'",956772
2774," 'wardell'",956772
2775," 'stephencurry30'",956772
2776," 'stephencurryedit'",956772
2777," 'nba' ",956772
2778," 'chefcurry'",637110
2779," 'wardell'",637110
2780," 'stephencurry30'",637110
2781," 'stephencurryedit'",637110
2782," 'nba' ",637110
2783," 'chefcurry'",315234
2784," 'wardell'",315234
2785," 'stephencurry30'",315234
2786," 'stephencurryedit'",315234
2787," 'nba' ",315234
2788," 'chefcurry'",664839
2789," 'wardell'",664839
2790," 'stephencurry30'",664839
2791," 'stephencurryedit'",664839
2792," 'nba' ",664839
2793," 'chefcurry'",378492
2794," 'wardell'",378492
2795," 'stephencurry30'",378492
2796," 'stephencurryedit'",378492
2797," 'nba' ",378492
2798," 'chefcurry'",897941
2799," 'wardell'",897941
2800," 'stephencurry30'",897941
2801," 'stephencurryedit'",897941
2802," 'nba' ",897941
2803," 'chefcurry'",354229
2804," 'wardell'",354229
2805," 'stephencurry30'",354229
2806," 'stephencurryedit'",354229
2807," 'nba' ",354229
2808," 'chefcurry'",77322
2809," 'wardell'",77322
2810," 'stephencurry30'",77322
2811," 'stephencurryedit'",77322
2812," 'nba' ",77322
2813," 'chefcurry'",323922
2814," 'wardell'",323922
2815," 'stephencurry30'",323922
2816," 'stephencurryedit'",323922
2817," 'nba' ",323922
2818," 'chefcurry'",387643
2819," 'wardell'",387643
2820," 'stephencurry30'",387643
2821," 'stephencurryedit'",387643
2822," 'nba' ",387643
2823," 'chefcurry'",966448
2824," 'wardell'",966448
2825," 'stephencurry30'",966448
2826," 'stephencurryedit'",966448
2827," 'nba' ",966448
2828," 'chefcurry'",669310
2829," 'wardell'",669310
2830," 'stephencurry30'",669310
2831," 'stephencurryedit'",669310
2832," 'nba' ",669310
2833," 'chefcurry'",447206
2834," 'wardell'",447206
2835," 'stephencurry30'",447206
2836," 'stephencurryedit'",447206
2837," 'nba' ",447206
2838," 'dubnation'",228098
2839," 'stephencurry'",228098
2840," 'warriors'",228098
2841," 'gswarriors'",228098
2842," 'stephencurryvideo'",228098
2843," 'champs' ",228098
2844," 'warriors'",798872
2845," 'stephencurry'",798872
2846," 'dubnation'",798872
2847," 'ayeshacurry'",798872
2848," 'stephcurry'",798872
2849," 'stephgonnasteph'",798872
2850," 'ryancurry'",798872
2851," 'goldenstate'",798872
2852," 'goldenstatewarriors'",798872
2853," 'nba'",798872
2854," 'strengthinnumbers'",798872
2855," 'curry'",798872
2856," 'canoncurry'",798872
2857," 'curryfamily'",798872
2858," 'steph'",798872
2859," 'bayarea'",798872
2860," 'sethcurry'",798872
2861," 'sydelcurry'",798872
2862," 'dellcurry'",798872
2863," 'sonyacurry'",798872
2864," 'oracle'",798872
2865," 'nbachampion'",798872
2866," 'chefcurry'",798872
2867," 'basketball'",798872
2868," 'gsw'",798872
2869," 'stephencurryismybae'",798872
2870," 'underarmour'",798872
2871," 'gswarriors'",798872
2872," 'mvpnba'",798872
2873," 'stephencurryedit' ",798872
2874," 'omgpage'",310067
2875," 'edit'",310067
2876," 'multifandom'",310067
2877," 'explorepage'",310067
2878," 'omgedit'",310067
2879," 'stephencurry'",310067
2880," 'stephencurryedit'",310067
2881," 'stephcurry'",310067
2882," 'stephcurryedit'",310067
2883," 'nba'",310067
2884," 'nbaedit'",310067
2885," 'basketball' ",310067
2886," 'dubnation'",153719
2887," 'stephencurry'",153719
2888," 'warriors'",153719
2889," 'gswarriors'",153719
2890," 'champs' ",153719
2891," 'klephen'",730812
2892," 'stephcurry'",730812
2893," 'stephencurry'",730812
2894," 'kd'",730812
2895," 'draymondgreen'",730812
2896," 'klaythompson'",730812
2897," 'goldenstatewarriors'",730812
2898," 'gsw'",730812
2899," 'nba'",730812
2900," 'nbaedit'",730812
2901," 'stephencurryedit'",730812
2902," 'lebronjames'",730812
2903," 'jamesharden'",730812
2904," 'kyrieirving'",730812
2905," 'chrispaul'",730812
2906," 'omgpage'",730812
2907," 'omledit' ",730812
2908," 'stephencurryedit'",138879
2909," 'stephencurry'",138879
2910," 'stephencurry30'",138879
2911," 'goldenstatewarriors'",138879
2912," 'warriors'",138879
2913," 'stephencurryvideo'",138879
2914," 'stephencurrymvp'",138879
2915," 'stephcurry'",138879
2916," 'curry'",138879
2917," 'stephencurrystyle'",138879
2918," 'goldenstatewarriorsfan'",138879
2919," 'gswarriors'",138879
2920," 'goldenstatewarriorsbasketball'",138879
2921," 'nbachampion'",138879
2922," 'goldenstate'",138879
2923," 'stephencurryismybae' ",138879
2924," 'thegoldenstate'",501957
2925," 'thegoldenstatewarriors'",501957
2926," 'warriors'",501957
2927," 'stephencurry'",501957
2928," 'stephencurryedit'",501957
2929," 'stephencurryedits'",501957
2930," 'klaythompson'",501957
2931," 'klaythompsonedit'",501957
2932," 'klaythompsonedits'",501957
2933," 'splashbrothers'",501957
2934," 'splashbrothersedit'",501957
2935," 'splashbrothersedits'",501957
2936," 'omgpage'",501957
2937," 'edits'",501957
2938," 'videoedits' ",501957
2939," '30' ",93149
2940," 'klephen'",959874
2941," 'stephcurry'",959874
2942," 'stephencurry'",959874
2943," 'kd'",959874
2944," 'draymondgreen'",959874
2945," 'klaythompson'",959874
2946," 'goldenstatewarriors'",959874
2947," 'gsw'",959874
2948," 'nba'",959874
2949," 'nbaedit'",959874
2950," 'stephencurryedit'",959874
2951," 'lebronjames'",959874
2952," 'jamesharden'",959874
2953," 'kyrieirving'",959874
2954," 'chrispaul'",959874
2955," 'omgpage'",959874
2956," 'omledit' ",959874
2957," 'stephencurry'",519921
2958," 'stephencurryedit'",519921
2959," 'stephencurryedits'",519921
2960," 'wardellcurry'",519921
2961," 'sportsedit'",519921
2962," 'sportsedits'",519921
2963," 'nba'",519921
2964," 'nbaedit'",519921
2965," 'nbaedits'",519921
2966," 'myedit'",519921
2967," 'edit'",519921
2968," 'edits' ",519921
2969," 'explore'",40157
2970," 'zendaya'",40157
2971," 'nba'",40157
2972," 'explorepage'",40157
2973," 'timeline'",40157
2974," 'stephencurry'",40157
2975," 'stephencurryedit' ",40157
2976," 'edits'",40830
2977," 'nba'",40830
2978," 'goldenstatewarriors'",40830
2979," 'aesthetic'",40830
2980," 'aestheticedit'",40830
2981," 'queendriipyasf'",40830
2982," 'stephencurry'",40830
2983," 'stephencurryedit'",40830
2984," 'hunnidgroup' ",40830
2985," 'wowpage'",83679
2986," 'edits'",83679
2987," 'stephcurry'",83679
2988," 'stephencurry'",83679
2989," 'stephencurryedit'",83679
2990," 'basketball'",83679
2991," 'basketballedits'",83679
2992," 'basketballedit'",83679
2993," 'nba'",83679
2994," 'nbaedit'",83679
2995," 'velocityedit'",83679
2996," 'velocity'",83679
2997," 'velocitypractice' ",83679
2998," 'repost'",228482
2999," 'strengthinnumbers'",228482
3000," 'stephencurry30'",228482
3001," 'stephgonnasteph'",228482
3002," 'underarmour'",228482
3003," 'warriors'",228482
3004," 'stephencurrymvp'",228482
3005," 'stephencurryedit'",228482
3006," 'nbafinals'",228482
3007," 'wardell'",228482
3008," 'gsw'",228482
3009," 'goldenstatewarriorsfan'",228482
3010," 'chefcurry'",228482
3011," 'goldenstatewarriors'",228482
3012," 'rileycurry'",228482
3013," 'dubnation'",228482
3014," 'stephencurryvideo'",228482
3015," 'basketball'",228482
3016," 'stephencurry'",228482
3017," 'stephcurry' ",228482
3018," 'repost'",254699
3019," 'dubnation'",254699
3020," 'stephencurrystyle'",254699
3021," 'wardellcurry'",254699
3022," 'gswarriors'",254699
3023," 'goldenstatewarriorsbasketball'",254699
3024," 'wardellcurry30'",254699
3025," 'goldenstatewarriors'",254699
3026," 'gsw'",254699
3027," 'nba'",254699
3028," 'stephencurryedit'",254699
3029," 'stephgonnasteph'",254699
3030," 'stephencurryismybae' ",254699
3031," 'lebronjames'",54488
3032," 'nbatrade'",54488
3033," 'losangeleslakers'",54488
3034," 'nbanews'",54488
3035," 'anklebreaker'",54488
3036," 'getoverit'",54488
3037," 'whereareyou'",54488
3038," 'nooneknows'",54488
3039," 'beenthere'",54488
3040," 'canthelpit'",54488
3041," 'dunkgram'",54488
3042," 'jjredick'",54488
3043," 'stephencurryedit'",54488
3044," 'firsttake'",54488
3045," 'kawhi'",54488
3046," 'kawhileonard'",54488
3047," 'kylelowry'",54488
3048," 'oganunoby'",54488
3049," 'demarderozan'",54488
3050," 'sportsnews'",54488
3051," 'bleacherreport' ",54488
3052," 'stephencurryedit'",449951
3053," 'stephencurry30'",449951
3054," 'goldenstatewarriorsbasketball'",449951
3055," 'goldenstateworriors'",449951
3056," 'goldenstatewarriors'",449951
3057," 'goldenstate'",449951
3058," 'goldenstatewarriors'",449951
3059," 'nba'",449951
3060," 'nbanation'",449951
3061," 'nbabasketball'",449951
3062," 'nbahighlights'",449951
3063," 'nbaedits'",449951
3064," 'nba'",449951
3065," 'threepointer'",449951
3066," 'threepoints'",449951
3067," 'threepoint'",449951
3068," 'three' ",449951
3069," 'wardellcurry'",481706
3070," 'stephcurry'",481706
3071," 'dubnation'",481706
3072," 'basketball'",481706
3073," 'goldenstatewarriors'",481706
3074," 'stephgonnasteph'",481706
3075," 'wardellcurry30'",481706
3076," 'chefcurry'",481706
3077," 'nba'",481706
3078," 'goldenstate'",481706
3079," 'wardell'",481706
3080," 'stephencurry'",481706
3081," 'stephencurry30'",481706
3082," 'stephencurrymvp'",481706
3083," 'stephencurryedit'",481706
3084," 'nbachampion'",481706
3085," 'stephencurrystyle'",481706
3086," 'wardell30'",481706
3087," 'wardellstephencurry'",481706
3088," 'sc30'",481706
3089," 'stephcurry30'",481706
3090," 'kevindurant'",481706
3091," 'klaythompson' ",481706
3092," 'wardellcurry'",58674
3093," 'stephcurry'",58674
3094," 'dubnation'",58674
3095," 'basketball'",58674
3096," 'goldenstatewarriors'",58674
3097," 'stephgonnasteph'",58674
3098," 'wardellcurry30'",58674
3099," 'chefcurry'",58674
